"","id","host_id","host_response_time","host_response_rate","host_accept_rate","superhost","n_host_listings","room_type","bedrooms","beds","price","n_reviews","rev_rating","rev_accuracy","rev_clean","rev_checkin","rev_comm","rev_location","rev_value","license","instant_bookable","waterfront","balcony","kitchen","oven","wifi","tv","coffee_maker","washer","dishwasher","free_parking","fireplace","hot_tub","gym","airco","greeting_host","crib","luggage_dropoff","single_level","changing_table","fire_extinguisher","security_cameras","carbon_monoxide_alarm","private_entry","mean_review"
"7525",40796802,8772618,NA,NA,NA,FALSE,1,"Entire home/apt",2,2,135,1,4,5,5,5,5,4,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4.83333333333333
"7526",40995518,39689381,NA,NA,NA,FALSE,1,"Entire home/apt",NA,2,135,1,5,5,5,5,5,5,5,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5
"7527",41029155,26470949,"within a day","100%","57%",FALSE,0,"Entire home/apt",1,1,135,2,5,5,5,5,5,4.5,5,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,4.91666666666667
"7528",42269224,141677638,"within an hour","100%","97%",TRUE,0,"Entire home/apt",2,2,135,11,4.82,5,4.82,5,5,4.64,4.73,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,4.865
"7529",42309847,336280102,"within a day","88%","92%",TRUE,0,"Entire home/apt",2,3,135,6,5,5,4.83,4.83,5,4.67,4.83,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4.86
"7530",43731664,14005925,"within an hour","100%","97%",TRUE,3,"Entire home/apt",2,2,135,35,4.97,4.97,4.91,5,5,4.97,4.89,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4.95666666666667
"7531",45326415,16868499,"within a day","100%","46%",FALSE,0,"Entire home/apt",2,2,135,2,4.5,5,4.5,5,5,5,5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,4.91666666666667
"7532",49318854,71272798,"within a few hours","83%","60%",FALSE,1,"Entire home/apt",4,5,135,3,5,5,4.67,4.67,4.67,4.33,5,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.72333333333333
"7533",49852379,52377384,"within an hour","100%","60%",FALSE,0,"Entire home/apt",1,1,135,2,5,5,5,5,5,4.5,4.5,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,4.83333333333333
"7534",50150930,61966560,"within a few hours","100%","67%",FALSE,1,"Entire home/apt",2,2,135,1,5,5,5,5,5,5,3,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,4.66666666666667
"7535",50398449,59050185,"within a day","100%","25%",FALSE,0,"Entire home/apt",2,2,135,1,5,5,5,5,5,5,5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5
"7536",702120,3505991,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,136,25,4.82,4.92,4.54,4.83,4.83,4.79,4.54,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.74166666666667
"7537",746067,3713242,NA,NA,NA,FALSE,2,"Entire home/apt",1,1,136,80,4.71,4.68,4.56,4.9,4.9,4.91,4.51,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.74333333333333
"7538",1018639,4473576,NA,NA,NA,FALSE,2,"Private room",1,2,136,41,4.61,4.65,4.7,4.83,4.83,4.95,4.45,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,4.735
"7539",2633912,13487234,"within a day","100%","50%",FALSE,1,"Entire home/apt",1,1,136,70,4.91,4.91,4.97,4.97,4.99,4.85,4.9,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4.93166666666667
"7540",2652378,1221263,NA,NA,NA,FALSE,1,"Entire home/apt",1,2,136,8,4.88,5,5,4.75,5,4.88,4.63,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.87666666666667
"7541",3107052,6316847,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,136,18,4.65,4.71,4.29,5,5,4.47,4.47,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4.65666666666667
"7542",3170422,16080442,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,136,42,4.88,4.92,4.87,5,4.98,4.6,4.78,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4.85833333333333
"7543",3649413,18448259,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,136,43,4.86,4.98,4.91,4.93,4.98,4.79,4.91,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4.91666666666667
"7544",4337733,5287167,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,136,5,4.67,4.67,4.33,5,5,5,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4.83333333333333
"7545",5832472,30273479,"within an hour","100%","0%",FALSE,1,"Entire home/apt",2,3,136,33,4.79,4.97,4.94,5,5,4.66,4.63,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4.86666666666667
"7546",5836403,22411730,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,136,9,4.89,4.88,4.75,4.63,4.78,4.89,4.78,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4.785
"7547",5949283,14030203,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,136,4,5,5,5,5,4.75,4.5,4.5,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,4.79166666666667
"7548",7282825,34818402,NA,NA,NA,FALSE,1,"Entire home/apt",1,2,136,36,4.46,4.6,4.6,4.69,4.69,4.66,4.43,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.61166666666667
"7549",9744946,33717661,NA,NA,NA,FALSE,1,"Entire home/apt",1,2,136,12,4.83,4.83,4.67,4.83,5,4.75,4.58,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,4.77666666666667
"7550",13078432,4870415,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,136,9,4.67,4.67,5,4.67,4.89,4.56,4.56,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,4.725
"7551",14324526,4645670,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,136,28,4.82,4.96,4.75,4.89,4.86,4.71,4.82,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4.83166666666667
"7552",14328121,28852202,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,136,7,5,5,4.71,5,5,5,4.86,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.92833333333333
"7553",15159487,36422560,NA,NA,NA,FALSE,1,"Entire home/apt",2,2,136,8,5,5,4.88,5,5,4.63,4.88,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.89833333333333
"7554",16370355,107172093,NA,NA,NA,FALSE,1,"Entire home/apt",2,3,136,4,4.75,5,5,5,5,4.75,4.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4.875
"7555",18184532,7594884,"within an hour","92%","95%",FALSE,41,"Hotel room",NA,1,136,24,4.5,4.63,4.71,4.75,4.75,4.92,4.5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,4.71
"7556",18337087,118703525,NA,NA,NA,FALSE,2,"Entire home/apt",3,3,136,53,4.81,4.85,4.7,4.83,4.88,4.54,4.79,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,4.765
"7557",22198702,82424192,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,136,5,5,5,5,4.6,5,4.8,5,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,4.9
"7558",23016890,170763086,NA,NA,NA,FALSE,1,"Entire home/apt",NA,0,136,15,4.6,4.4,4.27,4.67,4.73,4.4,4.2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4.445
"7559",23424640,2097328,NA,NA,NA,FALSE,1,"Entire home/apt",2,2,136,2,4.5,4.5,4.5,4,4.5,4.5,4.5,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.41666666666667
"7560",24722485,12188983,"within an hour","100%","50%",FALSE,2,"Entire home/apt",2,2,136,19,4.95,4.95,4.95,4.79,5,4.84,4.89,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,4.90333333333333
"7561",25831170,109026153,"within an hour","89%","100%",TRUE,1,"Entire home/apt",1,1,136,30,5,5,4.9,5,5,4.93,4.9,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,4.955
"7562",26023188,19985378,"within an hour","100%","100%",FALSE,1,"Entire home/apt",1,1,136,1,5,5,5,5,5,5,5,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5
"7563",26704743,150658548,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,136,9,4.89,5,4.89,4.89,4.89,4.67,4.67,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4.835
"7564",36298703,142060324,NA,NA,NA,TRUE,2,"Private room",1,1,136,11,5,5,4.82,5,5,4.82,4.73,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.895
"7565",36307245,142060324,NA,NA,NA,TRUE,2,"Entire home/apt",2,2,136,3,5,5,5,4.67,5,5,5,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.945
"7566",39983652,157758808,"within an hour","100%","100%",FALSE,3,"Entire home/apt",1,1,136,7,5,5,5,4.86,5,5,5,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4.97666666666667
"7567",3982031,13527741,"within a few hours","100%","96%",TRUE,1,"Entire home/apt",1,1,137,118,4.92,4.9,4.9,4.93,4.96,4.95,4.74,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,4.89666666666667
"7568",4772874,3556952,NA,NA,NA,FALSE,2,"Entire home/apt",2,3,137,10,4.88,5,5,5,4.88,4.88,4.88,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4.94
"7569",10241939,4427983,NA,NA,"0%",FALSE,1,"Entire home/apt",1,1,137,1,5,5,4,5,5,5,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.66666666666667
"7570",13339657,69927959,NA,NA,NA,FALSE,1,"Entire home/apt",2,2,137,11,4.55,4.73,4.64,4.55,4.82,4.73,4.55,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.67
"7571",14794121,92399597,"within an hour","100%","100%",TRUE,1,"Entire home/apt",1,2,137,44,4.98,4.95,4.98,4.86,4.95,4.91,4.79,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.90666666666667
"7572",17162941,35696891,"within a few hours","100%","50%",FALSE,1,"Entire home/apt",1,2,137,26,5,5,5,4.92,5,4.58,4.75,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4.875
"7573",18098634,124663383,NA,NA,NA,FALSE,1,"Entire home/apt",2,2,137,11,4.73,4.82,4.73,4.88,4.9,4.38,4.25,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4.66
"7574",18766922,19430678,"within a day","100%","0%",FALSE,0,"Entire home/apt",1,2,137,3,5,5,5,5,5,5,5,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5
"7575",21227020,38775672,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,137,12,5,4.92,4.75,5,5,5,4.58,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4.875
"7576",21261597,6483136,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,137,15,4.93,4.87,4.87,4.73,4.87,4.53,4.47,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4.72333333333333
"7577",21277877,30585860,NA,NA,"100%",FALSE,1,"Entire home/apt",1,1,137,28,4.86,5,4.89,4.89,4.93,4.71,4.61,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4.83833333333333
"7578",33125260,249367597,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,137,4,4.5,4.5,5,5,5,4.5,4.25,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4.70833333333333
"7579",34704820,2236961,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,137,2,5,5,5,5,5,4.5,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4.91666666666667
"7580",34853944,100074767,"within an hour","100%","100%",FALSE,1,"Entire home/apt",1,1,137,5,5,5,5,5,5,5,5,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,5
"7581",35338083,95158280,"within a day","100%","0%",FALSE,1,"Entire home/apt",1,0,137,12,4.58,4.92,4.75,5,4.92,4.83,4.5,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4.82
"7582",37680552,18127053,NA,NA,NA,FALSE,1,"Entire home/apt",2,2,137,2,5,5,4.5,5,5,4.5,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,4.83333333333333
"7583",43993096,173597582,"within a day","90%","55%",FALSE,2,"Entire home/apt",2,1,137,3,5,4.67,4.33,4.33,5,5,4.67,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4.66666666666667
"7584",50135127,33363973,"within an hour","100%","98%",TRUE,1,"Private room",2,2,137,14,5,5,5,5,4.93,5,4.86,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,4.965
"7585",1921050,9957140,"within a few hours","89%","100%",FALSE,5,"Private room",1,1,138,22,4.91,4.95,4.82,4.95,4.86,4.95,4.76,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,4.88166666666667
"7586",2015074,7999104,"within a day","100%","100%",FALSE,1,"Entire home/apt",1,1,138,94,4.9,4.98,4.92,4.94,4.97,4.91,4.89,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4.935
"7587",6365794,17809972,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,138,11,4.5,4.9,4.3,4.8,4.8,4.6,4.3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,4.61666666666667
"7588",7284332,37024160,NA,NA,NA,FALSE,2,"Entire home/apt",1,1,138,14,4.62,4.77,4.46,4.92,5,4.62,4.54,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4.71833333333333
"7589",10190247,52334546,"within an hour","89%","41%",FALSE,1,"Entire home/apt",2,3,138,70,4.77,4.81,4.5,4.84,4.96,4.71,4.66,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.74666666666667
"7590",12806203,25946860,"within a few hours","100%","46%",FALSE,1,"Entire home/apt",1,1,138,19,4.79,4.79,4.74,4.94,4.89,4.89,4.5,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4.79166666666667
"7591",13649160,6110850,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,138,5,5,5,4.6,4.8,4.8,4.8,4.4,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,4.73333333333333
"7592",13949207,18267892,NA,NA,NA,FALSE,1,"Entire home/apt",3,3,138,10,5,5,4.7,4.8,4.9,4.6,4.8,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,4.8
