"","id","host_id","host_response_time","host_response_rate","host_accept_rate","superhost","n_host_listings","room_type","bedrooms","beds","price","n_reviews","rev_rating","rev_accuracy","rev_clean","rev_checkin","rev_comm","rev_location","rev_value","license","instant_bookable","n_reviews_month","balcony","lake_access","waterfront","private_entry","workspace","backyard","beachfront","kitchen","oven","stove","wifi","fridge","iron","bed_linens","tv","dryer","coffee_maker","washer","microwave","shampoo","hot_water","hangers","dishwasher","freezer","heating","free_parking","breakfast","fireplace","hair_dryer","pool","sauna","hot_tub","gym","bbq","airco","greeting_host","crib","high_chair","pets_allow","elevator","single_level","baby_safety_gates","baby_bath","changing_table","baby_monitor","fire_extinguisher","smoke_alarm","security_cameras","carbon_monoxide_alarm","smart_lock","first_aid"
"6502",13798980,21560971,NA,NA,NA,0,1,"Private room",1,1,"$89.00",14,99,10,9,10,10,10,9,NA,1,0.27,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"6503",13801847,77302335,NA,NA,NA,0,1,"Entire home/apt",1,1,"$72.00",17,85,9,8,9,9,10,8,NA,1,0.32,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6504",13805368,81218790,NA,NA,NA,0,1,"Entire home/apt",2,2,"$300.00",0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6505",13806552,40847771,NA,NA,NA,0,1,"Entire home/apt",2,2,"$100.00",0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"6506",13807246,5425668,NA,NA,NA,0,1,"Entire home/apt",1,1,"$150.00",28,96,10,9,10,10,9,9,NA,0,0.53,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"6507",13807292,17025064,NA,NA,NA,0,1,"Entire home/apt",2,3,"$132.00",34,99,10,10,10,10,9,10,NA,0,0.63,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1
"6508",13807605,3838903,NA,NA,NA,0,0,"Entire home/apt",2,2,"$132.00",19,98,10,9,10,10,10,10,NA,0,0.35,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1
"6509",13807971,3997932,NA,NA,NA,0,1,"Entire home/apt",1,1,"$117.00",34,96,10,10,10,10,10,9,NA,1,0.63,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6510",13808602,683291,NA,NA,NA,0,1,"Entire home/apt",1,1,"$130.00",1,NA,NA,NA,NA,NA,NA,NA,NA,0,0.02,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6511",13809119,81264419,NA,NA,NA,0,1,"Entire home/apt",2,4,"$150.00",2,80,9,4,9,9,8,7,NA,0,0.04,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6512",13811207,4664708,NA,NA,NA,0,1,"Entire home/apt",NA,1,"$63.00",2,NA,NA,NA,NA,NA,NA,NA,NA,0,0.04,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"6513",13811615,3854873,NA,NA,NA,0,1,"Entire home/apt",1,1,"$125.00",5,100,10,10,9,10,10,9,NA,0,0.1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"6514",13812250,3409826,"within a day","89%","100%",0,4,"Entire home/apt",2,2,"$176.00",70,91,9,10,9,10,9,8,NA,1,1.31,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1
"6515",13812273,21117830,NA,NA,"0%",0,1,"Entire home/apt",2,3,"$225.00",26,99,10,10,10,10,10,9,NA,0,0.49,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"6516",13816485,72040780,"within a day","100%","100%",0,5,"Private room",1,0,"$130.00",38,96,10,10,10,10,10,9,NA,1,0.72,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"6517",13817456,49099177,NA,NA,NA,0,3,"Entire home/apt",1,1,"$110.00",12,93,10,10,10,10,10,9,NA,0,0.22,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"6518",13817814,29945731,"within a day","90%","30%",0,1,"Entire home/apt",1,1,"$82.00",28,100,10,10,10,10,10,10,NA,0,0.53,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6519",13818518,1872162,NA,NA,NA,0,1,"Entire home/apt",1,1,"$240.00",15,97,10,10,10,10,9,9,NA,0,0.29,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
"6520",13819991,53014399,NA,NA,NA,0,1,"Entire home/apt",2,4,"$200.00",0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"6521",13820169,62554587,NA,NA,"97%",1,1,"Private room",1,1,"$74.00",179,99,10,10,10,10,10,10,NA,0,3.31,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"6522",13820516,81421528,NA,NA,NA,0,1,"Entire home/apt",1,2,"$89.00",2,80,8,8,7,8,10,8,NA,1,0.04,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
"6523",13820981,10561627,NA,NA,NA,0,1,"Entire home/apt",1,3,"$120.00",0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6524",13821270,100661028,NA,NA,NA,0,1,"Entire home/apt",2,2,"$79.00",12,98,10,10,10,10,9,10,NA,0,0.22,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6525",13821980,24973076,NA,NA,"0%",0,1,"Entire home/apt",1,1,"$142.00",24,98,10,10,10,10,9,10,NA,0,0.51,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
"6526",13823153,21862302,NA,NA,NA,0,1,"Entire home/apt",2,2,"$180.00",1,100,10,8,8,10,10,10,NA,0,0.02,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"6527",13823402,6518695,NA,NA,NA,0,1,"Entire home/apt",NA,1,"$80.00",1,20,4,2,2,4,8,4,NA,0,0.02,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6528",13824148,79317608,NA,NA,"100%",1,1,"Entire home/apt",1,1,"$195.00",32,100,10,10,10,10,10,10,NA,0,0.59,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"6529",13824156,81186486,NA,NA,NA,0,1,"Entire home/apt",1,1,"$88.00",0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"6530",13824948,68652914,NA,NA,NA,0,1,"Entire home/apt",2,4,"$130.00",7,100,10,9,10,10,9,10,NA,1,0.13,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"6531",13825007,64446642,NA,NA,NA,0,1,"Entire home/apt",2,2,"$120.00",0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6532",13825117,81478412,NA,NA,"60%",0,1,"Entire home/apt",1,2,"$131.00",50,94,10,9,10,10,9,9,NA,0,0.94,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1
"6533",13825291,5669886,NA,NA,NA,0,1,"Entire home/apt",1,1,"$79.00",27,95,10,10,10,10,9,9,NA,0,0.5,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"6534",13826788,81500744,NA,NA,NA,0,1,"Entire home/apt",1,1,"$60.00",5,100,10,10,10,10,9,10,NA,0,0.12,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"6535",13826877,21232464,NA,NA,"93%",0,1,"Private room",1,1,"$80.00",21,96,10,10,10,10,9,10,NA,0,0.41,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"6536",13827971,16382972,NA,NA,"100%",0,1,"Entire home/apt",1,1,"$95.00",41,99,10,10,10,10,9,9,NA,0,0.77,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
"6537",13828181,18675910,NA,NA,NA,0,1,"Entire home/apt",2,2,"$110.00",1,100,10,10,10,10,10,10,NA,0,0.02,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6538",13832723,81582967,NA,NA,NA,0,1,"Private room",1,1,"$50.00",1,NA,NA,NA,NA,NA,NA,NA,NA,1,0.02,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6539",13834416,81494280,NA,NA,NA,0,1,"Entire home/apt",4,5,"$150.00",9,96,10,9,10,10,9,10,NA,0,0.17,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"6540",13835848,81044170,NA,NA,NA,0,1,"Entire home/apt",4,4,"$200.00",0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"6541",13836709,21866990,"a few days or more","0%","95%",1,1,"Private room",1,1,"$45.00",112,93,9,10,10,10,9,9,NA,0,2.2,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"6542",13837122,81629896,NA,NA,NA,0,1,"Entire home/apt",1,1,"$62.00",2,90,10,10,10,10,8,8,NA,0,0.04,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"6543",13837590,35391123,NA,NA,"50%",0,1,"Entire home/apt",1,1,"$129.00",11,100,10,10,10,10,10,10,NA,0,0.21,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"6544",13838077,6588515,NA,NA,"0%",0,1,"Entire home/apt",2,2,"$175.00",25,98,10,9,10,10,10,9,NA,0,0.47,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"6545",13841525,13288851,NA,NA,NA,0,1,"Entire home/apt",3,3,"$180.00",19,99,10,10,10,10,10,10,NA,0,0.36,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"6546",13842188,81687571,NA,NA,NA,0,1,"Entire home/apt",1,1,"$110.00",3,87,10,9,9,9,10,9,NA,0,0.06,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6547",13843096,4458062,NA,NA,NA,0,1,"Entire home/apt",1,1,"$104.00",17,94,10,10,10,10,10,9,NA,0,0.32,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"6548",13843756,81698546,NA,NA,NA,0,1,"Entire home/apt",1,1,"$80.00",28,98,10,10,10,10,10,10,NA,0,0.52,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6549",13843988,16815501,NA,NA,NA,0,1,"Entire home/apt",1,1,"$70.00",4,95,10,10,10,10,9,10,NA,1,0.07,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"6550",13845367,7499662,NA,NA,"100%",0,1,"Entire home/apt",1,1,"$200.00",15,100,10,10,10,10,10,10,NA,0,0.28,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"6551",13851468,7245730,"within an hour","100%","40%",0,1,"Entire home/apt",1,1,"$99.00",28,94,10,9,10,10,9,9,NA,0,0.52,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"6552",13852643,67729845,NA,NA,"100%",0,2,"Private room",1,1,"$125.00",130,95,10,10,10,10,10,9,NA,0,2.41,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1
"6553",13853337,81648859,"within a few hours","90%","54%",0,2,"Entire home/apt",1,1,"$110.00",36,99,10,10,10,10,10,9,NA,0,0.67,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
"6554",13854126,25982521,"within an hour","100%","34%",0,1,"Entire home/apt",1,2,"$220.00",52,94,9,9,10,10,9,9,NA,0,0.97,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"6555",13854467,70184459,NA,NA,NA,0,1,"Entire home/apt",3,4,"$500.00",19,100,10,10,10,10,10,10,NA,0,0.36,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"6556",13855236,21495089,NA,NA,"50%",0,1,"Private room",1,1,"$150.00",17,99,10,10,10,10,10,10,NA,0,0.38,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
"6557",13855744,16801543,"within an hour","100%","0%",0,1,"Entire home/apt",2,4,"$210.00",3,100,10,10,10,10,10,10,NA,0,0.07,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"6558",13855777,17670902,NA,NA,"50%",0,1,"Entire home/apt",2,1,"$199.00",13,95,10,9,10,10,9,9,NA,0,0.3,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1
"6559",13856551,4451038,NA,NA,NA,0,1,"Private room",1,1,"$50.00",0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6560",13859520,37109073,NA,NA,NA,0,1,"Entire home/apt",4,5,"$149.00",1,NA,NA,NA,NA,NA,NA,NA,NA,0,0.02,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"6561",13861522,81912555,NA,NA,NA,0,1,"Entire home/apt",2,1,"$145.00",19,98,10,10,10,10,9,9,NA,0,0.35,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6562",13861881,81915181,NA,NA,NA,0,1,"Entire home/apt",1,2,"$95.00",12,97,10,10,10,10,9,9,NA,0,0.22,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
"6563",13862698,9344303,NA,NA,NA,0,1,"Entire home/apt",1,1,"$120.00",12,98,10,10,10,10,10,9,NA,0,0.22,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"6564",13862906,1500608,NA,NA,NA,1,1,"Entire home/apt",1,1,"$130.00",42,98,10,10,10,10,10,10,NA,0,0.79,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"6565",13863631,6477357,NA,NA,NA,0,1,"Entire home/apt",1,1,"$75.00",36,92,9,10,10,10,9,9,NA,0,0.75,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6566",13865240,46105269,"a few days or more","0%","48%",0,1,"Private room",1,1,"$69.00",59,84,9,7,10,10,10,8,NA,0,1.1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6567",13869447,2714010,"within a few hours","100%","100%",0,1,"Entire home/apt",2,2,"$100.00",30,97,10,10,10,10,9,9,NA,0,0.58,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"6568",13869626,14838413,NA,NA,NA,0,1,"Entire home/apt",NA,1,"$65.00",2,70,7,8,8,9,7,7,NA,0,0.04,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6569",13871129,7829004,NA,NA,NA,0,1,"Entire home/apt",3,3,"$175.00",0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"6570",13871779,82038276,NA,NA,NA,0,1,"Entire home/apt",2,2,"$166.00",14,96,10,9,10,10,10,10,NA,0,0.26,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6571",13874389,66026889,NA,NA,NA,0,2,"Private room",1,1,"$75.00",2,100,10,10,10,10,10,10,NA,0,0.04,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"6572",13875260,82079558,NA,NA,NA,0,1,"Shared room",1,2,"$70.00",3,93,10,9,9,9,9,9,NA,0,0.06,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6573",13876873,3637535,NA,NA,NA,1,1,"Entire home/apt",1,1,"$110.00",35,95,10,9,10,10,9,9,NA,0,0.65,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"6574",13877070,82100580,NA,NA,NA,0,1,"Private room",1,2,"$80.00",2,100,10,10,10,10,10,9,NA,0,0.04,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"6575",13878012,5800745,NA,NA,NA,0,2,"Entire home/apt",3,3,"$105.00",1,100,10,10,10,10,10,10,NA,0,0.02,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"6576",13882569,7562836,"within an hour","100%","100%",1,1,"Entire home/apt",1,1,"$75.00",24,100,10,10,10,10,10,10,NA,0,0.46,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"6577",13886811,7852566,NA,NA,NA,0,1,"Entire home/apt",2,2,"$120.00",0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6578",13886949,13538315,NA,NA,NA,0,1,"Entire home/apt",2,2,"$194.00",9,100,10,10,10,10,10,10,NA,0,0.17,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"6579",13887975,38886740,NA,NA,NA,0,1,"Private room",1,2,"$65.00",7,94,9,9,10,10,9,9,NA,0,0.13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"6580",13888899,82249577,"within an hour","100%","90%",1,2,"Private room",1,1,"$71.00",83,97,10,10,10,10,10,9,NA,0,1.57,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
